Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
16976,04/02/2022,13:03:26,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
16977,04/02/2022,13:03:27,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
16978,04/02/2022,13:03:28,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
16979,04/02/2022,13:03:29,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
16980,04/02/2022,13:03:30,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
16981,04/02/2022,13:03:31,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16982,04/02/2022,13:03:32,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16983,04/02/2022,13:03:33,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16984,04/02/2022,13:03:34,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16985,04/02/2022,13:03:35,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16986,04/02/2022,13:03:36,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16987,04/02/2022,13:03:37,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16988,04/02/2022,13:03:38,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16989,04/02/2022,13:03:39,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16990,04/02/2022,13:03:40,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16991,04/02/2022,13:03:41,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16992,04/02/2022,13:03:42,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16993,04/02/2022,13:03:43,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16994,04/02/2022,13:03:44,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16995,04/02/2022,13:03:45,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16996,04/02/2022,13:03:46,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16997,04/02/2022,13:03:47,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16998,04/02/2022,13:03:48,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
16999,04/02/2022,13:03:49,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
17000,04/02/2022,13:03:50,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
17001,04/02/2022,13:03:51,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
17002,04/02/2022,13:03:52,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.4,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
