Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
12871,27/01/2022,13:51:00,16.8,WBGT Temp C,47.7,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12872,27/01/2022,13:51:01,16.8,WBGT Temp C,47.7,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12873,27/01/2022,13:51:02,16.8,WBGT Temp C,47.7,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12874,27/01/2022,13:51:03,16.8,WBGT Temp C,47.7,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12875,27/01/2022,13:51:04,16.8,WBGT Temp C,47.7,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12876,27/01/2022,13:51:05,16.8,WBGT Temp C,47.7,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12877,27/01/2022,13:51:06,16.8,WBGT Temp C,47.7,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12878,27/01/2022,13:51:07,16.8,WBGT Temp C,47.7,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12879,27/01/2022,13:51:08,16.8,WBGT Temp C,47.7,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12880,27/01/2022,13:51:09,16.8,WBGT Temp C,47.7,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12881,27/01/2022,13:51:10,16.8,WBGT Temp C,47.7,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12882,27/01/2022,13:51:11,16.8,WBGT Temp C,47.8,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12883,27/01/2022,13:51:12,16.8,WBGT Temp C,47.8,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12884,27/01/2022,13:51:13,16.8,WBGT Temp C,47.8,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12885,27/01/2022,13:51:14,16.8,WBGT Temp C,47.8,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12886,27/01/2022,13:51:15,16.8,WBGT Temp C,47.9,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12887,27/01/2022,13:51:16,16.8,WBGT Temp C,47.9,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12888,27/01/2022,13:51:17,16.8,WBGT Temp C,47.9,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12889,27/01/2022,13:51:18,16.8,WBGT Temp C,47.9,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12890,27/01/2022,13:51:19,16.8,WBGT Temp C,47.9,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12891,27/01/2022,13:51:20,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12892,27/01/2022,13:51:21,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12893,27/01/2022,13:51:22,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12894,27/01/2022,13:51:23,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12895,27/01/2022,13:51:24,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12896,27/01/2022,13:51:25,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12897,27/01/2022,13:51:26,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12898,27/01/2022,13:51:27,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12899,27/01/2022,13:51:28,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12900,27/01/2022,13:51:29,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12901,27/01/2022,13:51:30,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12902,27/01/2022,13:51:31,16.8,WBGT Temp C,48,%RH C      ,21.7,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12903,27/01/2022,13:51:32,16.8,WBGT Temp C,48,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.3,DP Temp C  
12904,27/01/2022,13:51:33,16.8,WBGT Temp C,48,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.3,DP Temp C  
12905,27/01/2022,13:51:34,16.8,WBGT Temp C,48,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.3,DP Temp C  
12906,27/01/2022,13:51:35,16.8,WBGT Temp C,48,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.3,DP Temp C  
12907,27/01/2022,13:51:36,16.8,WBGT Temp C,47.9,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12908,27/01/2022,13:51:37,16.8,WBGT Temp C,47.9,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12909,27/01/2022,13:51:38,16.8,WBGT Temp C,47.9,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12910,27/01/2022,13:51:39,16.8,WBGT Temp C,47.9,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12911,27/01/2022,13:51:40,16.8,WBGT Temp C,47.9,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12912,27/01/2022,13:51:41,16.8,WBGT Temp C,47.9,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12913,27/01/2022,13:51:42,16.8,WBGT Temp C,47.9,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12914,27/01/2022,13:51:43,16.8,WBGT Temp C,47.8,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12915,27/01/2022,13:51:44,16.8,WBGT Temp C,47.8,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12916,27/01/2022,13:51:45,16.8,WBGT Temp C,47.7,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12917,27/01/2022,13:51:46,16.8,WBGT Temp C,47.7,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12918,27/01/2022,13:51:47,16.8,WBGT Temp C,47.7,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12919,27/01/2022,13:51:48,16.8,WBGT Temp C,47.7,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12920,27/01/2022,13:51:49,16.8,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12921,27/01/2022,13:51:50,16.8,WBGT Temp C,47.5,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12922,27/01/2022,13:51:51,16.8,WBGT Temp C,47.5,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12923,27/01/2022,13:51:52,16.8,WBGT Temp C,47.3,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12924,27/01/2022,13:51:53,16.8,WBGT Temp C,47.3,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12925,27/01/2022,13:51:54,16.8,WBGT Temp C,47.3,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12926,27/01/2022,13:51:55,16.8,WBGT Temp C,47.3,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12927,27/01/2022,13:51:56,16.8,WBGT Temp C,47.2,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12928,27/01/2022,13:51:57,16.8,WBGT Temp C,47.2,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12929,27/01/2022,13:51:58,16.8,WBGT Temp C,47.1,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12930,27/01/2022,13:51:59,16.8,WBGT Temp C,47.1,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12931,27/01/2022,13:52:00,16.8,WBGT Temp C,47.1,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12932,27/01/2022,13:52:01,16.8,WBGT Temp C,47.2,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12933,27/01/2022,13:52:02,16.8,WBGT Temp C,47.2,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12934,27/01/2022,13:52:03,16.8,WBGT Temp C,47.1,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12935,27/01/2022,13:52:04,16.8,WBGT Temp C,47.1,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12936,27/01/2022,13:52:05,16.8,WBGT Temp C,46.9,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12937,27/01/2022,13:52:06,16.8,WBGT Temp C,46.9,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12938,27/01/2022,13:52:07,16.8,WBGT Temp C,46.8,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12939,27/01/2022,13:52:08,16.8,WBGT Temp C,46.7,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.8,DP Temp C  
12940,27/01/2022,13:52:09,16.8,WBGT Temp C,46.7,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.8,DP Temp C  
12941,27/01/2022,13:52:10,16.8,WBGT Temp C,46.8,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.8,DP Temp C  
12942,27/01/2022,13:52:11,16.8,WBGT Temp C,46.8,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12943,27/01/2022,13:52:12,16.8,WBGT Temp C,46.9,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12944,27/01/2022,13:52:13,16.8,WBGT Temp C,46.9,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12945,27/01/2022,13:52:14,16.8,WBGT Temp C,47,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12946,27/01/2022,13:52:15,16.8,WBGT Temp C,47,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12947,27/01/2022,13:52:16,16.8,WBGT Temp C,47,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12948,27/01/2022,13:52:17,16.8,WBGT Temp C,47,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12949,27/01/2022,13:52:18,16.8,WBGT Temp C,47,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12950,27/01/2022,13:52:19,16.8,WBGT Temp C,47,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12951,27/01/2022,13:52:20,16.8,WBGT Temp C,47,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,9.9,DP Temp C  
12952,27/01/2022,13:52:21,16.8,WBGT Temp C,47.1,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12953,27/01/2022,13:52:22,16.8,WBGT Temp C,47.1,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12954,27/01/2022,13:52:23,16.8,WBGT Temp C,47.2,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12955,27/01/2022,13:52:24,16.8,WBGT Temp C,47.2,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12956,27/01/2022,13:52:25,16.8,WBGT Temp C,47.2,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12957,27/01/2022,13:52:26,16.8,WBGT Temp C,47.2,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12958,27/01/2022,13:52:27,16.8,WBGT Temp C,47.3,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.7,WET Temp C ,10,DP Temp C  
12959,27/01/2022,13:52:28,16.8,WBGT Temp C,47.4,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.7,WET Temp C ,10.1,DP Temp C  
12960,27/01/2022,13:52:29,16.9,WBGT Temp C,47.4,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12961,27/01/2022,13:52:30,16.9,WBGT Temp C,47.4,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12962,27/01/2022,13:52:31,16.9,WBGT Temp C,47.4,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12963,27/01/2022,13:52:32,16.9,WBGT Temp C,47.5,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12964,27/01/2022,13:52:33,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12965,27/01/2022,13:52:34,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12966,27/01/2022,13:52:35,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12967,27/01/2022,13:52:36,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12968,27/01/2022,13:52:37,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12969,27/01/2022,13:52:38,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12970,27/01/2022,13:52:39,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12971,27/01/2022,13:52:40,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12972,27/01/2022,13:52:41,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12973,27/01/2022,13:52:42,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12974,27/01/2022,13:52:43,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12975,27/01/2022,13:52:44,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12976,27/01/2022,13:52:45,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12977,27/01/2022,13:52:46,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12978,27/01/2022,13:52:47,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12979,27/01/2022,13:52:48,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12980,27/01/2022,13:52:49,16.9,WBGT Temp C,47.6,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.1,DP Temp C  
12981,27/01/2022,13:52:50,16.9,WBGT Temp C,47.7,%RH C      ,21.8,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
12982,27/01/2022,13:52:51,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.8,WET Temp C ,10.3,DP Temp C  
12983,27/01/2022,13:52:52,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
12984,27/01/2022,13:52:53,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
12985,27/01/2022,13:52:54,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12986,27/01/2022,13:52:55,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12987,27/01/2022,13:52:56,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12988,27/01/2022,13:52:57,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12989,27/01/2022,13:52:58,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12990,27/01/2022,13:52:59,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12991,27/01/2022,13:53:00,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12992,27/01/2022,13:53:01,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12993,27/01/2022,13:53:02,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12994,27/01/2022,13:53:03,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12995,27/01/2022,13:53:04,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12996,27/01/2022,13:53:05,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12997,27/01/2022,13:53:06,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12998,27/01/2022,13:53:07,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
12999,27/01/2022,13:53:08,16.9,WBGT Temp C,47.6,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
13000,27/01/2022,13:53:09,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13001,27/01/2022,13:53:10,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13002,27/01/2022,13:53:11,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13003,27/01/2022,13:53:12,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13004,27/01/2022,13:53:13,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13005,27/01/2022,13:53:14,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13006,27/01/2022,13:53:15,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13007,27/01/2022,13:53:16,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13008,27/01/2022,13:53:17,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13009,27/01/2022,13:53:18,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13010,27/01/2022,13:53:19,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13011,27/01/2022,13:53:20,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13012,27/01/2022,13:53:21,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13013,27/01/2022,13:53:22,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13014,27/01/2022,13:53:23,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13015,27/01/2022,13:53:24,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13016,27/01/2022,13:53:25,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13017,27/01/2022,13:53:26,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13018,27/01/2022,13:53:27,16.9,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13019,27/01/2022,13:53:28,17,WBGT Temp C,47.7,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.3,DP Temp C  
13020,27/01/2022,13:53:29,17,WBGT Temp C,47.5,%RH C      ,21.9,TA Temp C  ,21.8,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
13021,27/01/2022,13:53:30,17,WBGT Temp C,47.5,%RH C      ,21.9,TA Temp C  ,21.9,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
13022,27/01/2022,13:53:31,17,WBGT Temp C,47.5,%RH C      ,21.9,TA Temp C  ,21.9,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
13023,27/01/2022,13:53:32,17,WBGT Temp C,47.5,%RH C      ,21.9,TA Temp C  ,21.9,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
13024,27/01/2022,13:53:33,17,WBGT Temp C,47.5,%RH C      ,21.9,TA Temp C  ,21.9,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
13025,27/01/2022,13:53:34,17,WBGT Temp C,47.4,%RH C      ,21.9,TA Temp C  ,21.9,TG Temp C  ,14.9,WET Temp C ,10.2,DP Temp C  
13026,27/01/2022,13:53:35,16.9,WBGT Temp C,47.4,%RH C      ,21.9,TA Temp C  ,21.9,TG Temp C  ,14.8,WET Temp C ,10.2,DP Temp C  
