Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
25179,16/02/2022,13:13:40,15.3,WBGT Temp C,60,%RH C      ,19.3,TA Temp C  ,17.6,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25180,16/02/2022,13:13:41,15.3,WBGT Temp C,60,%RH C      ,19.3,TA Temp C  ,17.6,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25181,16/02/2022,13:13:42,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.6,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25182,16/02/2022,13:13:43,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.6,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25183,16/02/2022,13:13:44,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.6,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25184,16/02/2022,13:13:45,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.6,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25185,16/02/2022,13:13:46,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.6,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25186,16/02/2022,13:13:47,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.6,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25187,16/02/2022,13:13:48,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.7,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25188,16/02/2022,13:13:49,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.7,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25189,16/02/2022,13:13:50,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.7,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25190,16/02/2022,13:13:51,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.7,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25191,16/02/2022,13:13:52,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.7,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25192,16/02/2022,13:13:53,15.3,WBGT Temp C,59.9,%RH C      ,19.3,TA Temp C  ,17.7,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25193,16/02/2022,13:13:54,15.3,WBGT Temp C,59.8,%RH C      ,19.3,TA Temp C  ,17.7,TG Temp C  ,14.4,WET Temp C ,11.2,DP Temp C  
25194,16/02/2022,13:13:55,15.4,WBGT Temp C,59.8,%RH C      ,19.3,TA Temp C  ,17.7,TG Temp C  ,14.4,WET Temp C ,11.2,DP Temp C  
25195,16/02/2022,13:13:56,15.4,WBGT Temp C,59.8,%RH C      ,19.3,TA Temp C  ,17.8,TG Temp C  ,14.4,WET Temp C ,11.2,DP Temp C  
